id,u,p,c,d,regp,hostRaw,level,rankLabel,rank,tags,private,source,notes,profileId,officialWebsite,profileAddress,rankingEligible,entityStatus,statusLabel,statusEffectiveFrom,statusSourceUrl,statusEvidence,hostBoundaryStatus,hostOverrideSourceUrl,hostOverrideEvidence,hostOverrideNote,originalHost,preferredRank,latestRankings,admissionFactCount,latestAdmissionYear,financeFactCount,latestFinanceYear
4133013291,嘉兴南湖学院,浙江省,嘉兴市,,浙江省,嘉兴市,本科,财45,622,[],False,教育部2026名录（CSV镜像）,,2397,https://www.jxnhu.edu.cn/,浙江省嘉兴市南湖区越秀南路572号,True,,,,,,,,,,,"{'rankingId': 'legacy-shanghairanking-bcur', 'edition': '2026', 'sortValue': 622.0, 'label': '2026软科分类标签 财45', 'sourceUrl': 'https://www.shanghairanking.cn/rankings/bcur/2026', 'legacy': True}",{},0,,0,
4133013292,中国计量大学现代科技学院,浙江省,杭州市,,浙江省,杭州市,本科,,999999,[],True,教育部2026名录（CSV镜像）,民办,2395,https://www.ldxk.edu.cn/,"下沙校区：浙江省杭州市下沙高教园区学源街258号,义乌校区：浙江省义乌市大学路8号",True,,,,,,,,,,,,{},0,,0,
4133013294,浙江财经大学东方学院,浙江省,嘉兴市,,浙江省,嘉兴市,本科,,999999,[],True,教育部2026名录（CSV镜像）,民办,2396,https://www.zufedfc.edu.cn/,浙江省海宁市连杭经济开发区高新区仰山路2号,True,,,,,,,,,,,,{},0,,0,
4133013637,温州商学院,浙江省,温州市,,浙江省,温州市,本科,财10,917,[],True,教育部2026名录（CSV镜像）,民办,2398,https://www.wzbc.edu.cn/,浙江省温州市高教园区,True,,,,,,,,,,,"{'rankingId': 'legacy-shanghairanking-bcur', 'edition': '2026', 'sortValue': 917.0, 'label': '2026软科分类标签 财10', 'sourceUrl': 'https://www.shanghairanking.cn/rankings/bcur/2026', 'legacy': True}",{},0,,0,
4133014206,同济大学浙江学院,浙江省,嘉兴市,,浙江省,嘉兴市,本科,,999999,[],True,教育部2026名录（CSV镜像）,民办,,,,True,,,,,,,,,,,,{},0,,0,
4133014207,上海财经大学浙江学院,浙江省,金华市,,浙江省,金华市,本科,,999999,[],True,教育部2026名录（CSV镜像）,民办,2400,https://www.shufe-zj.edu.cn/,浙江省金华市环城南路99号,True,,,,,,,,,,,,{},0,,0,
4133014275,浙江外国语学院,浙江省,杭州市,,浙江省,杭州市,本科,语13,387,[],False,教育部2026名录（CSV镜像）,,2640,https://www.zisu.edu.cn/,浙江省杭州市西湖区留和路299号,True,,,,,,,,,,,"{'rankingId': 'legacy-shanghairanking-bcur', 'edition': '2026', 'sortValue': 387.0, 'label': '2026软科分类标签 语13', 'sourceUrl': 'https://www.shanghairanking.cn/rankings/bcur/2026', 'legacy': True}",{},0,,0,
4133014535,浙江音乐学院,浙江省,杭州市,,浙江省,杭州市,本科,,999999,[],False,教育部2026名录（CSV镜像）,,3266,https://www.zjcm.edu.cn/,浙江省杭州市西湖区转塘街道浙音路1号,True,,,,,,,,,,,,{},0,,0,
4133014626,西湖大学,浙江省,杭州市,,浙江省,杭州市,本科,,999999,[],True,教育部2026名录（CSV镜像）,民办,3462,https://www.westlake.edu.cn/,"云谷校区：浙江省杭州市西湖区墩余路600号,云栖校区：浙江省杭州市西湖区石龙山街18号",True,,,,,,,,,,,,{},0,,0,
4133016207,浙江药科职业大学,浙江省,宁波市,,浙江省,宁波市,本科,,999999,[],False,教育部2026名录（CSV镜像）,,1765,https://www.zjpc.net.cn/,"奉化校区：浙江省宁波市奉化区四明路666号,鄞州校区：浙江省宁波市鄞县大道东段888号",True,,,,,,,,,,,,{},0,,0,
4133012061,金华职业技术大学,浙江省,金华市,,浙江省,金华市,本科,,999999,[],False,教育部2026名录（CSV镜像）,,1770,https://www.jhc.cn/main.htm,浙江省金华市婺城区海棠西路888号,True,,,,,,,,,,,,{},0,,0,
4133012861,浙江机电职业技术大学,浙江省,杭州市,,浙江省,杭州市,本科,,999999,[],False,教育部2026名录（CSV镜像）,,1355,https://www.zime.edu.cn/,"滨江校区：浙江省杭州市滨江高教园滨文路528号,海宁校区：浙江省海宁市长安镇青年路999号",True,,,,,,,,,,,,{},0,,0,
4133016301,宁波诺丁汉大学,浙江省,宁波市,,浙江省,宁波市,本科,合作2,78,[],False,教育部2026名录（CSV镜像）,中外合作办学及内地与港澳合作办学,1216,https://www.nottingham.edu.cn/cn/index.aspx,浙江省宁波市泰康东路199号,True,,,,,,,,,,,"{'rankingId': 'legacy-shanghairanking-bcur', 'edition': '2026', 'sortValue': 78.0, 'label': '2026软科分类标签 合作2', 'sourceUrl': 'https://www.shanghairanking.cn/rankings/bcur/2026', 'legacy': True}",{},0,,0,
4133016405,温州肯恩大学,浙江省,温州市,,浙江省,温州市,本科,合作8,209,[],False,教育部2026名录（CSV镜像）,中外合作办学及内地与港澳合作办学,3188,https://wku.edu.cn/,中国浙江省温州市瓯海区大学路88号,True,,,,,,,,,,,"{'rankingId': 'legacy-shanghairanking-bcur', 'edition': '2026', 'sortValue': 209.0, 'label': '2026软科分类标签 合作8', 'sourceUrl': 'https://www.shanghairanking.cn/rankings/bcur/2026', 'legacy': True}",{},0,,0,
4133010863,宁波职业技术大学,浙江省,宁波市,,浙江省,宁波市,本科,,999999,[],False,教育部2026名录（CSV镜像）,,1767,https://www.nbpt.edu.cn/main.htm,"本部校区：浙江省宁波经济技术开发区庐山东路388号,余姚校区：浙江省宁波市余姚市开丰路398号,西校区：浙江省宁波市北仑区新大路1069号",True,,,,,,,,,,,,{},0,,0,
4133012872,杭州职业技术大学,浙江省,杭州市,,浙江省,杭州市,本科,,999999,[],False,教育部2026名录（CSV镜像）,,1780,https://www.hzvtc.edu.cn/,浙江省杭州市下沙高教园区学源街68号,True,,,,,,,,,,,,{},0,,0,
4133014943,宁波东方理工大学,浙江省,宁波市,,浙江省,宁波市,本科,,999999,[],True,教育部2026名录（CSV镜像）,民办,3811,https://www.eitech.edu.cn/,浙江省宁波市镇海区蛟川街道海江大道2911号,True,,,,,,,,,,,,{},0,,0,
4133010864,温州职业技术大学,浙江省,温州市,,浙江省,温州市,本科,,999999,[],False,教育部2026名录（CSV镜像）,,1768,https://www.wzvtc.cn/index.html,"高教园区校区：浙江省温州市茶山高教园区（温州大学城）,瑞安校区：温州市瑞安市飞云街道孙桥村,永嘉校区：温州市永嘉县三江街道,瓯海校区：温州市瓯海区仙岩街道瓯海时尚智造小镇温州设计学院,鹿城校区：温州市鹿城区车站大道737号温州职业技术学院鹿城学院",True,,,,,,,,,,,,{},0,,0,
4133012036,浙江交通职业技术学院,浙江省,杭州市,,浙江省,杭州市,专科,,999999,[],False,教育部2026名录（CSV镜像）,,1769,https://www.zjvtit.edu.cn/,"杭州校区：浙江省杭州市古墩路1516号,长兴校区：浙江省湖州市林城镇新林北路39号",True,,,,,,,,,,,,{},0,,0,
4133012645,宁波城市职业技术学院,浙江省,宁波市,,浙江省,宁波市,专科,,999999,[],False,教育部2026名录（CSV镜像）,,1771,https://www.nbcc.cn/,"鄞州校区：宁波市鄞州区学府路9号,奉化校区：宁波市奉化区峰岭路7号",True,,,,,,,,,,,,{},0,,0,
4133012646,浙江电力职业技术学院,浙江省,杭州市,,浙江省,杭州市,专科,,999999,[],False,教育部2026名录（CSV镜像）,,,,,True,,,,,,,,,,,,{},0,,0,
4133012647,浙江同济科技职业学院,浙江省,杭州市,,浙江省,杭州市,专科,,999999,[],False,教育部2026名录（CSV镜像）,,1773,https://www.zjtongji.edu.cn/,浙江省杭州市萧山区宁围街道耕文路418号,True,,,,,,,,,,,,{},0,,0,
4133012789,浙江工商职业技术学院,浙江省,宁波市,,浙江省,宁波市,专科,,999999,[],False,教育部2026名录（CSV镜像）,,1353,https://www.zjbti.net.cn/,"海曙校区：浙江省宁波市海曙区机场路1988号,宁海校区：浙江省宁波市宁海县跃龙街道文华路277号,慈溪校区：浙江省宁波市慈溪市科技西路699号",True,,,,,,,,,,,,{},0,,0,
4133012790,台州职业技术学院,浙江省,台州市,,浙江省,台州市,专科,,999999,[],False,教育部2026名录（CSV镜像）,,1351,https://www.tzvtc.edu.cn/,"校本部：浙江省台州市椒江区葭沚街道学院社区学院路788号,玉环院区：浙江省台州市玉环市经济开发区银湖大道",True,,,,,,,,,,,,{},0,,0,
4133012791,浙江工贸职业技术学院,浙江省,温州市,,浙江省,温州市,专科,,999999,[],False,教育部2026名录（CSV镜像）,,1774,https://www.zjitc.net/,"府东路校区：浙江省温州市鹿城区府东路717号,瓯江口校区：浙江省温州市瓯江口产业集聚区雁云路301号",True,,,,,,,,,,,,{},0,,0,
4133012862,浙江建设职业技术学院,浙江省,杭州市,,浙江省,杭州市,专科,,999999,[],False,教育部2026名录（CSV镜像）,,1349,https://www.zjjs.edu.cn/,"杭州萧山校区：浙江省杭州市萧山高教园区学知路151号,绍兴上虞校区：浙江省绍兴市上虞区五星西路111号",True,,,,,,,,,,,,{},0,,0,
4133012863,浙江艺术职业学院,浙江省,杭州市,,浙江省,杭州市,专科,,999999,[],False,教育部2026名录（CSV镜像）,,1775,https://www.zjvaa.edu.cn/,"滨文路校区：浙江省杭州市滨江区滨文路518号,东冠校区：杭州市滨江区园区中路16号",True,,,,,,,,,,,,{},0,,0,
4133012864,浙江经贸职业技术学院,浙江省,杭州市,,浙江省,杭州市,专科,,999999,[],False,教育部2026名录（CSV镜像）,,1350,https://www.zjiet.edu.cn/,浙江省杭州市钱塘区学林街280号,True,,,,,,,,,,,,{},0,,0,
4133012865,浙江商业职业技术学院,浙江省,杭州市,,浙江省,杭州市,专科,,999999,[],False,教育部2026名录（CSV镜像）,,1341,https://www.zjbc.edu.cn/,"滨江校区：浙江省杭州市滨江区滨文路470号,德胜校区：浙江省杭州市拱墅区德胜路238号",True,,,,,,,,,,,,{},0,,0,
4133012866,浙江经济职业技术学院,浙江省,杭州市,,浙江省,杭州市,专科,,999999,[],False,教育部2026名录（CSV镜像）,,1776,https://www.zjtie.edu.cn/,浙江省杭州市钱塘区白杨街道学正街66号,True,,,,,,,,,,,,{},0,,0,
4133012867,浙江旅游职业学院,浙江省,杭州市,,浙江省,杭州市,专科,,999999,[],False,教育部2026名录（CSV镜像）,,1777,https://www.tourzj.edu.cn/,"杭州校区：浙江省杭州市萧山高教园区耕文路399号,千岛湖校区：浙江省杭州市淳安县文昌镇千岛湖大道2015号",True,,,,,,,,,,,,{},0,,0,
4133012868,浙江育英职业技术学院,浙江省,杭州市,,浙江省,杭州市,专科,,999999,[],True,教育部2026名录（CSV镜像）,民办,1793,https://www.zjyyc.com/,浙江省杭州市经济技术开发区（下沙高教园区）4号大街16号,True,,,,,,,,,,,,{},0,,0,
4133012869,浙江警官职业学院,浙江省,杭州市,,浙江省,杭州市,专科,,999999,[],False,教育部2026名录（CSV镜像）,,1778,https://www.zjjy.com.cn/,浙江省杭州市钱塘区二号大街,True,,,,,,,,,,,,{},0,,0,
4133012870,浙江金融职业学院,浙江省,杭州市,,浙江省,杭州市,专科,,999999,[],False,教育部2026名录（CSV镜像）,,1357,https://www.zfc.edu.cn/,"校本部：浙江省杭州市钱塘区学源街118号,绍兴校区：浙江省绍兴市越城区开元东路118号",True,,,,,,,,,,,,{},0,,0,
4133012871,浙江工业职业技术学院,浙江省,绍兴市,,浙江省,绍兴市,专科,,999999,[],False,教育部2026名录（CSV镜像）,,1779,https://www.zjipc.com/,"梅山校区：浙江省绍兴市曲屯路151号,新昌校区：浙江省绍兴市新昌县南明街道如城大道1号,镜湖校区：浙江省绍兴市站前大道2685号",True,,,,,,,,,,,,{},0,,0,
4133012874,嘉兴职业技术学院,浙江省,嘉兴市,,浙江省,嘉兴市,专科,,999999,[],False,教育部2026名录（CSV镜像）,,1781,https://www.jxvtc.edu.cn/,浙江省嘉兴市桐乡大道547号,True,,,,,,,,,,,,{},0,,0,
4133012875,湖州职业技术学院,浙江省,湖州市,,浙江省,湖州市,专科,,999999,[],False,教育部2026名录（CSV镜像）,,1345,https://www.huvtc.edu.cn/,浙江省湖州市学府路299号,True,,,,,,,,,,,,{},0,,0,
4133012876,绍兴职业技术学院,浙江省,绍兴市,,浙江省,绍兴市,专科,,999999,[],True,教育部2026名录（CSV镜像）,民办,1792,https://www.sxvtc.com/,浙江省绍兴市越城区山阴路526号,True,,,,,,,,,,,,{},0,,0,
4133012877,衢州职业技术学院,浙江省,衢州市,,浙江省,衢州市,专科,,999999,[],False,教育部2026名录（CSV镜像）,,1782,https://www.qzct.net/,浙江省衢州市柯城区白云街道江源路18号,True,,,,,,,,,,,,{},0,,0,
4133012878,丽水职业技术学院,浙江省,丽水市,,浙江省,丽水市,专科,,999999,[],False,教育部2026名录（CSV镜像）,,1783,https://www.lszjy.com/,"白云校区：浙江省丽水市莲都区欣苑街357号,绿谷校区：浙江省丽水市莲都区绿谷大道327号",True,,,,,,,,,,,,{},0,,0,
4133013002,浙江东方职业技术学院,浙江省,温州市,,浙江省,温州市,专科,,999999,[],True,教育部2026名录（CSV镜像）,民办,1798,https://www.zjdfp.edu.cn/,"滨海校区：浙江省温州市龙湾区金海三道433号,文成校区：浙江省温州市文成县南田镇伯温北路1号,甬江校区：浙江省温州市龙湾区甬江路1号,金竹校区：浙江省温州市瓯海区金竹路48号",True,,,,,,,,,,,,{},0,,0,
