scope_level,province,city,district,candidate_count,competition_pool_count,winner_uid,winner,winner_level,winner_private,winner_tags,decision_basis,decision_detail,evidence_strength,status,ranking_system,comparison_group,ranking_id,ranking_edition,ranking_list,ranking_category,ranking_scale_field,ranking_display,ranking_reference,ranking_source_url,location_basis,location_evidence,runner_up_uid,runner_up,runner_up_level,runner_up_system,runner_up_same_scale,unresolved_reason,comparable_candidates,needs_ranking_backfill,notes
district,江苏省,无锡市,江阴市,3,3,4132010288,南京理工大学,本科,no,211|双一流,comparable_ranking,南京理工大学 在同榜可比名次上优于 江南大学（软科 bcur）；候选池先按层次收敛：本科层次优先于更低层次（项目层次政策）,strong,resolved_strong,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 36,36,https://www.shanghairanking.cn/rankings/bcur/2026,campus,profile_campus,4132010295,江南大学,本科,shanghairanking-bcur,yes,,南京理工大学|江南大学,no,
district,江苏省,无锡市,梁溪区,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,江苏省,无锡市,锡山区,3,3,4132010300,南京信息工程大学,本科,no,双一流,prestige_tag,双一流 标签优先于无重点标签（国家官方重点建设名单）,strong,resolved_strong,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 98,98,https://www.shanghairanking.cn/rankings/bcur/2026,campus,profile_campus,4132013982,无锡学院,本科,shanghairanking-bcur,yes,,南京信息工程大学|无锡学院,no,
district,江苏省,无锡市,新吴区,2,2,4132010286,东南大学,本科,no,985|211|双一流,level_order,本科层次优先于更低层次候选（项目层次政策）,policy,resolved_policy,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 15,15,https://www.shanghairanking.cn/rankings/bcur/2026,campus,profile_campus,,,,,no,,东南大学,no,no comparable second place: the deciding rule set aside the other 1 candidate(s) without leaving anybody on the winner's own scale
district,江苏省,无锡市,宜兴市,2,2,4132010295,江南大学,本科,no,211|双一流,level_order,本科层次优先于更低层次候选（项目层次政策）,policy,resolved_policy,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 52,52,https://www.shanghairanking.cn/rankings/bcur/2026,campus,profile_campus,,,,,no,,江南大学,no,no comparable second place: the deciding rule set aside the other 1 candidate(s) without leaving anybody on the winner's own scale
district,江苏省,徐州市,丰县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,江苏省,徐州市,鼓楼区,2,2,4132010313,徐州医科大学,本科,no,,level_order,本科层次优先于更低层次候选（项目层次政策）,policy,resolved_policy,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国医药类大学排名,医药,rankOverall,2026软科医药 19 · 主榜参考 158,158,https://www.shanghairanking.cn/rankings/bcur/202621,campus,profile_campus,,,,,no,,徐州医科大学,no,no comparable second place: the deciding rule set aside the other 1 candidate(s) without leaving anybody on the winner's own scale
district,江苏省,徐州市,贾汪区,3,3,4132010320,江苏师范大学,本科,no,,public_before_private,同层次同标签下公办优先（按当前项目政策，非排名证据）；候选池先按层次收敛：本科层次优先于更低层次（项目层次政策）,policy,resolved_policy,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 172,172,https://www.shanghairanking.cn/rankings/bcur/2026,campus,profile_campus,,,,,no,,江苏师范大学,yes,no comparable second place: the deciding rule set aside the other 2 candidate(s) without leaving anybody on the winner's own scale
district,江苏省,徐州市,沛县,2,2,4132010849,江苏建筑职业技术大学,本科,no,,level_order,本科层次优先于更低层次候选（项目层次政策）,policy,resolved_policy,shanghairanking-bcvcr-public-vocational-undergraduate,shanghairanking-bcvcr-public-vocational-undergraduate,shanghairanking-bcvcr-public-vocational-undergraduate,2026,中国职业本科大学排名,,ranking,2026软科职业本科大学 46,46,https://www.shanghairanking.cn/rankings/bcvcr/2026749,campus,profile_campus,,,,,no,,江苏建筑职业技术大学,no,no comparable second place: the deciding rule set aside the other 1 candidate(s) without leaving anybody on the winner's own scale
district,江苏省,徐州市,邳州市,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,江苏省,徐州市,泉山区,7,7,4132010290,中国矿业大学,本科,no,211|双一流,prestige_tag,211 标签优先于无重点标签（国家官方重点建设名单）,strong,resolved_strong,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 67,67,https://www.shanghairanking.cn/rankings/bcur/2026,campus,profile_campus,4132010313,徐州医科大学,本科,shanghairanking-bcur,yes,,中国矿业大学|徐州医科大学,no,
district,江苏省,徐州市,睢宁县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,江苏省,徐州市,铜山区,4,4,4132010290,中国矿业大学,本科,no,211|双一流,prestige_tag,211 标签优先于无重点标签（国家官方重点建设名单）,strong,resolved_strong,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 67,67,https://www.shanghairanking.cn/rankings/bcur/2026,campus,profile_campus,4132010320,江苏师范大学,本科,shanghairanking-bcur,yes,,中国矿业大学|江苏师范大学,no,
district,江苏省,徐州市,新沂市,2,2,4132013107,徐州工业职业技术学院,专科,no,,comparable_ranking,徐州工业职业技术学院 在同榜可比名次上优于 徐州生物工程职业技术学院（软科 bcvcr-public-vocational）,strong,resolved_strong,shanghairanking-bcvcr-public-vocational,shanghairanking-bcvcr-public-vocational,shanghairanking-bcvcr-public-vocational,2026,中国高职专科院校排名（总榜）,理工,rankOverall,2026软科高职专科总榜 48,48,https://www.shanghairanking.cn/rankings/bcvcr/2026623,campus,profile_campus,4132014401,徐州生物工程职业技术学院,专科,shanghairanking-bcvcr-public-vocational,yes,,徐州工业职业技术学院|徐州生物工程职业技术学院,no,
district,江苏省,徐州市,云龙区,5,5,4132010313,徐州医科大学,本科,no,,comparable_ranking,徐州医科大学 在同榜可比名次上优于 江苏师范大学（软科 bcur）；候选池先按层次收敛：本科层次优先于更低层次（项目层次政策）,strong,resolved_strong,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国医药类大学排名,医药,rankOverall,2026软科医药 19 · 主榜参考 158,158,https://www.shanghairanking.cn/rankings/bcur/202621,campus,historical_campus,4132010320,江苏师范大学,本科,shanghairanking-bcur,yes,,徐州医科大学|江苏师范大学,no,
district,江苏省,盐城市,滨海县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,江苏省,盐城市,大丰区,1,1,4132014000,江苏城市职业学院,专科,no,,single_candidate,该行政单元在现行口径下只有 1 个候选，无需比较,policy,resolved_policy,shanghairanking-bcvcr-public-vocational,shanghairanking-bcvcr-public-vocational,shanghairanking-bcvcr-public-vocational,2026,中国高职专科院校排名（总榜）,理工,rankOverall,2026软科高职专科总榜 168,168,https://www.shanghairanking.cn/rankings/bcvcr/2026623,campus,historical_campus,,,,,no,,江苏城市职业学院,no,
district,江苏省,盐城市,东台市,1,1,4132012678,江苏联合职业技术学院,专科,no,,single_candidate,该行政单元在现行口径下只有 1 个候选，无需比较,policy,resolved_policy,,,,,,,,,,,campus,historical_campus,,,,,no,,江苏联合职业技术学院,no,
district,江苏省,盐城市,阜宁县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,江苏省,盐城市,建湖县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,江苏省,盐城市,射阳县,1,1,4132010826,明达职业技术学院,专科,yes,,single_candidate,该行政单元在现行口径下只有 1 个候选，无需比较,policy,resolved_policy,shanghairanking-bcvcr-private-vocational,shanghairanking-bcvcr-private-vocational,shanghairanking-bcvcr-private-vocational,2026,民办高职专科院校排名,,ranking,2026软科民办高职专科 100+,100+,https://www.shanghairanking.cn/rankings/bcvcr/2026633,campus,profile_campus,,,,,no,,明达职业技术学院,no,
district,江苏省,盐城市,亭湖区,4,4,4132010305,盐城工学院,本科,no,,comparable_ranking,盐城工学院 在同榜可比名次上优于 盐城师范学院（软科 bcur）；候选池先按层次收敛：本科层次优先于更低层次（项目层次政策）,strong,resolved_strong,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 334,334,https://www.shanghairanking.cn/rankings/bcur/2026,campus,profile_campus,4132010324,盐城师范学院,本科,shanghairanking-bcur,yes,,盐城工学院|盐城师范学院,no,
district,江苏省,盐城市,响水县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,江苏省,盐城市,盐都区,3,3,4132012682,江苏医药职业学院,专科,no,,comparable_ranking,江苏医药职业学院 在同榜可比名次上优于 盐城工业职业技术学院（软科 bcvcr-public-vocational）,strong,resolved_strong,shanghairanking-bcvcr-public-vocational,shanghairanking-bcvcr-public-vocational,shanghairanking-bcvcr-public-vocational,2026,中国高职专科院校排名（总榜）,医药,rankOverall,2026软科高职专科总榜 133,133,https://www.shanghairanking.cn/rankings/bcvcr/2026623,campus,profile_campus,4132013752,盐城工业职业技术学院,专科,shanghairanking-bcvcr-public-vocational,yes,,江苏医药职业学院|盐城工业职业技术学院,no,
district,江苏省,扬州市,宝应县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,江苏省,扬州市,高邮市,1,1,4132011462,扬州职业技术大学,本科,no,,single_candidate,该行政单元在现行口径下只有 1 个候选，无需比较,policy,resolved_policy,shanghairanking-bcvcr-public-vocational-undergraduate,shanghairanking-bcvcr-public-vocational-undergraduate,shanghairanking-bcvcr-public-vocational-undergraduate,2026,中国职业本科大学排名,,ranking,2026软科职业本科大学 65,65,https://www.shanghairanking.cn/rankings/bcvcr/2026749,campus,profile_campus,,,,,no,,扬州职业技术大学,no,
district,江苏省,扬州市,广陵区,1,1,4132011117,扬州大学,本科,no,,single_candidate,该行政单元在现行口径下只有 1 个候选，无需比较,policy,resolved_policy,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 93,93,https://www.shanghairanking.cn/rankings/bcur/2026,campus,historical_campus,,,,,no,,扬州大学,no,
district,江苏省,扬州市,邗江区,9,9,4132011117,扬州大学,本科,no,,public_before_private,同层次同标签下公办优先（按当前项目政策，非排名证据）；候选池先按层次收敛：本科层次优先于更低层次（项目层次政策）,policy,resolved_policy,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 93,93,https://www.shanghairanking.cn/rankings/bcur/2026,campus,profile_campus,,,,,no,,扬州大学,yes,no comparable second place: the deciding rule set aside the other 8 candidate(s) without leaving anybody on the winner's own scale
district,江苏省,扬州市,江都区,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,江苏省,扬州市,仪征市,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,江苏省,镇江市,丹徒区,4,4,4132010299,江苏大学,本科,no,,comparable_ranking,江苏大学 在同榜可比名次上优于 江苏科技大学（软科 bcur）；候选池先按层次收敛：本科层次优先于更低层次（项目层次政策）,strong,resolved_strong,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 81,81,https://www.shanghairanking.cn/rankings/bcur/2026,campus,profile_campus,4132010289,江苏科技大学,本科,shanghairanking-bcur,yes,,江苏大学|江苏科技大学,yes,1 leading candidate(s) carry no official list ranking
district,江苏省,镇江市,丹阳市,2,2,4132013906,南京师范大学中北学院,本科,yes,,level_order,本科层次优先于更低层次候选（项目层次政策）,policy,resolved_policy,,,,,,,,,,,campus,profile_campus,,,,,no,,南京师范大学中北学院,no,no comparable second place: the deciding rule set aside the other 1 candidate(s) without leaving anybody on the winner's own scale
district,江苏省,镇江市,京口区,4,4,4132010299,江苏大学,本科,no,,comparable_ranking,江苏大学 在同榜可比名次上优于 江苏科技大学（软科 bcur）；候选池先按层次收敛：本科层次优先于更低层次（项目层次政策）,strong,resolved_strong,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 81,81,https://www.shanghairanking.cn/rankings/bcur/2026,campus,profile_campus,4132010289,江苏科技大学,本科,shanghairanking-bcur,yes,,江苏大学|江苏科技大学,no,
district,江苏省,镇江市,句容市,2,2,4132010327,南京财经大学,本科,no,,level_order,本科层次优先于更低层次候选（项目层次政策）,policy,resolved_policy,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国财经类大学排名,财经,rankOverall,2026软科财经 10 · 主榜参考 129,129,https://www.shanghairanking.cn/rankings/bcur/202622,campus,profile_campus,,,,,no,,南京财经大学,no,no comparable second place: the deciding rule set aside the other 1 candidate(s) without leaving anybody on the winner's own scale
district,江苏省,镇江市,润州区,3,3,4132010299,江苏大学,本科,no,,comparable_ranking,江苏大学 在同榜可比名次上优于 江苏科技大学（软科 bcur）,strong,resolved_strong,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 81,81,https://www.shanghairanking.cn/rankings/bcur/2026,campus,profile_campus,4132010289,江苏科技大学,本科,shanghairanking-bcur,yes,,江苏大学|江苏科技大学,yes,1 leading candidate(s) carry no official list ranking
district,江苏省,镇江市,扬中市,1,1,4132013750,金山职业技术学院,专科,yes,,single_candidate,该行政单元在现行口径下只有 1 个候选，无需比较,policy,resolved_policy,shanghairanking-bcvcr-private-vocational,shanghairanking-bcvcr-private-vocational,shanghairanking-bcvcr-private-vocational,2026,民办高职专科院校排名,,ranking,2026软科民办高职专科 100+,100+,https://www.shanghairanking.cn/rankings/bcvcr/2026633,campus,profile_campus,,,,,no,,金山职业技术学院,no,
district,江西省,抚州市,崇仁县,1,1,4136012976,江西机电职业技术学院,专科,no,,single_candidate,该行政单元在现行口径下只有 1 个候选，无需比较,policy,resolved_policy,shanghairanking-bcvcr-public-vocational,shanghairanking-bcvcr-public-vocational,shanghairanking-bcvcr-public-vocational,2026,中国高职专科院校排名（总榜）,理工,rankOverall,2026软科高职专科总榜 300,300,https://www.shanghairanking.cn/rankings/bcvcr/2026623,campus,historical_campus,,,,,no,,江西机电职业技术学院,no,
district,江西省,抚州市,东乡区,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,江西省,抚州市,广昌县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,江西省,抚州市,金溪县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,江西省,抚州市,乐安县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,江西省,抚州市,黎川县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,江西省,抚州市,临川区,7,7,4136010405,东华理工大学,本科,no,,comparable_ranking,东华理工大学 在同榜可比名次上优于 赣东学院（软科 bcur）；候选池先按层次收敛：本科层次优先于更低层次（项目层次政策）,strong,resolved_strong,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 229,229,https://www.shanghairanking.cn/rankings/bcur/2026,campus,profile_campus,4136013432,赣东学院,本科,shanghairanking-bcur,yes,,东华理工大学|赣东学院,yes,1 leading candidate(s) carry no official list ranking
district,江西省,抚州市,南城县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,江西省,抚州市,南丰县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,江西省,抚州市,宜黄县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,江西省,抚州市,资溪县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,江西省,赣州市,安远县,1,1,4136014922,赣州远恒佳职业学院,专科,yes,,single_candidate,该行政单元在现行口径下只有 1 个候选，无需比较,policy,resolved_policy,,,,,,,,,,,campus,profile_campus,,,,,no,,赣州远恒佳职业学院,no,
district,江西省,赣州市,崇义县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,江西省,赣州市,大余县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,江西省,赣州市,定南县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,江西省,赣州市,赣县区,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,江西省,赣州市,会昌县,1,1,4136014748,和君职业学院,专科,yes,,single_candidate,该行政单元在现行口径下只有 1 个候选，无需比较,policy,resolved_policy,shanghairanking-bcvcr-private-vocational,shanghairanking-bcvcr-private-vocational,shanghairanking-bcvcr-private-vocational,2026,民办高职专科院校排名,,ranking,2026软科民办高职专科 100+,100+,https://www.shanghairanking.cn/rankings/bcvcr/2026633,campus,profile_campus,,,,,no,,和君职业学院,no,
district,江西省,赣州市,龙南市,1,1,4136010413,赣南医科大学,本科,no,,single_candidate,该行政单元在现行口径下只有 1 个候选，无需比较,policy,resolved_policy,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国医药类大学排名,医药,rankOverall,2026软科医药 40 · 主榜参考 300,300,https://www.shanghairanking.cn/rankings/bcur/202621,campus,profile_campus,,,,,no,,赣南医科大学,no,
district,江西省,赣州市,南康区,1,1,4136010407,江西理工大学,本科,no,,single_candidate,该行政单元在现行口径下只有 1 个候选，无需比较,policy,resolved_policy,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 202,202,https://www.shanghairanking.cn/rankings/bcur/2026,campus,profile_campus,,,,,no,,江西理工大学,no,
district,江西省,赣州市,宁都县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,江西省,赣州市,全南县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,江西省,赣州市,瑞金市,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,江西省,赣州市,上犹县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,江西省,赣州市,石城县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,江西省,赣州市,信丰县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,江西省,赣州市,兴国县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,江西省,赣州市,寻乌县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,江西省,赣州市,于都县,1,1,4136014921,赣州起元职业学院,专科,yes,,single_candidate,该行政单元在现行口径下只有 1 个候选，无需比较,policy,resolved_policy,,,,,,,,,,,campus,profile_campus,,,,,no,,赣州起元职业学院,no,
district,江西省,赣州市,章贡区,9,9,4136010407,江西理工大学,本科,no,,comparable_ranking,江西理工大学 在同榜可比名次上优于 赣南师范大学（软科 bcur）；候选池先按层次收敛：本科层次优先于更低层次（项目层次政策）,strong,resolved_strong,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 202,202,https://www.shanghairanking.cn/rankings/bcur/2026,campus,profile_campus,4136010418,赣南师范大学,本科,shanghairanking-bcur,yes,,江西理工大学|赣南师范大学,yes,1 leading candidate(s) carry no official list ranking
district,江西省,吉安市,安福县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,江西省,吉安市,吉安县,2,2,4136014839,江西飞行学院,本科,no,,level_order,本科层次优先于更低层次候选（项目层次政策）,policy,resolved_policy,,,,,,,,,,,campus,profile_campus,,,,,no,,江西飞行学院,no,no comparable second place: the deciding rule set aside the other 1 candidate(s) without leaving anybody on the winner's own scale
district,江西省,吉安市,吉水县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,江西省,吉安市,吉州区,3,3,4136010419,井冈山大学,本科,no,,level_order,本科层次优先于更低层次候选（项目层次政策）,policy,resolved_policy,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 351,351,https://www.shanghairanking.cn/rankings/bcur/2026,campus,profile_campus,,,,,no,,井冈山大学,no,no comparable second place: the deciding rule set aside the other 2 candidate(s) without leaving anybody on the winner's own scale
district,江西省,吉安市,井冈山市,2,2,4136013776,江西软件职业技术大学,本科,yes,,level_order,本科层次优先于更低层次候选（项目层次政策）,policy,resolved_policy,shanghairanking-bcvcr-private-vocational-undergraduate,shanghairanking-bcvcr-private-vocational-undergraduate,shanghairanking-bcvcr-private-vocational-undergraduate,2026,民办职业本科大学排名,,ranking,2026软科民办职业本科大学 20,20,https://www.shanghairanking.cn/rankings/bcvcr/2026750,campus,profile_campus,,,,,no,,江西软件职业技术大学,no,no comparable second place: the deciding rule set aside the other 1 candidate(s) without leaving anybody on the winner's own scale
district,江西省,吉安市,青原区,1,1,4136010419,井冈山大学,本科,no,,single_candidate,该行政单元在现行口径下只有 1 个候选，无需比较,policy,resolved_policy,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 351,351,https://www.shanghairanking.cn/rankings/bcur/2026,campus,profile_campus,,,,,no,,井冈山大学,no,
district,江西省,吉安市,遂川县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,江西省,吉安市,泰和县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,江西省,吉安市,万安县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,江西省,吉安市,峡江县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,江西省,吉安市,新干县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,江西省,吉安市,永丰县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,江西省,吉安市,永新县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,江西省,景德镇市,昌江区,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,江西省,景德镇市,浮梁县,4,4,4136010408,景德镇陶瓷大学,本科,no,,comparable_ranking,景德镇陶瓷大学 在同榜可比名次上优于 景德镇学院（软科 bcur）；候选池先按层次收敛：本科层次优先于更低层次（项目层次政策）,strong,resolved_strong,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 321,321,https://www.shanghairanking.cn/rankings/bcur/2026,campus,profile_campus,4136010894,景德镇学院,本科,shanghairanking-bcur,yes,,景德镇陶瓷大学|景德镇学院,no,
district,江西省,景德镇市,乐平市,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,江西省,景德镇市,珠山区,4,4,4136010408,景德镇陶瓷大学,本科,no,,public_before_private,同层次同标签下公办优先（按当前项目政策，非排名证据）；候选池先按层次收敛：本科层次优先于更低层次（项目层次政策）,policy,resolved_policy,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 321,321,https://www.shanghairanking.cn/rankings/bcur/2026,campus,profile_campus,,,,,no,,景德镇陶瓷大学,yes,no comparable second place: the deciding rule set aside the other 3 candidate(s) without leaving anybody on the winner's own scale
district,江西省,九江市,柴桑区,2,2,4136014919,九江卫生健康职业学院,专科,no,,public_before_private,同层次同标签下公办优先（按当前项目政策，非排名证据）,policy,resolved_policy,,,,,,,,,,,campus,profile_campus,,,,,no,,九江卫生健康职业学院,yes,no comparable second place: the deciding rule set aside the other 1 candidate(s) without leaving anybody on the winner's own scale
district,江西省,九江市,德安县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,江西省,九江市,都昌县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,江西省,九江市,共青城市,10,10,4136010406,南昌航空大学,本科,no,,public_before_private,同层次同标签下公办优先（按当前项目政策，非排名证据）；候选池先按层次收敛：本科层次优先于更低层次（项目层次政策）,policy,resolved_policy,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 181,181,https://www.shanghairanking.cn/rankings/bcur/2026,campus,profile_campus,,,,,no,,南昌航空大学,yes,no comparable second place: the deciding rule set aside the other 9 candidate(s) without leaving anybody on the winner's own scale
district,江西省,九江市,湖口县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,江西省,九江市,濂溪区,3,3,4136011843,九江学院,本科,no,,cross_group_scale_policy,九江学院 取自主榜序列；其余候选分属不同榜单体系，名次不可直接比较，按当前项目政策以主榜序列为先；候选池先按层次收敛：本科层次优先于更低层次（项目层次政策）,policy,resolved_policy,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 473,473,https://www.shanghairanking.cn/rankings/bcur/2026,campus,profile_campus,,,,,no,,九江学院,no,no comparable second place: the deciding rule set aside the other 2 candidate(s) without leaving anybody on the winner's own scale
district,江西省,九江市,庐山市,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,江西省,九江市,彭泽县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,江西省,九江市,瑞昌市,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,江西省,九江市,武宁县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,江西省,九江市,修水县,0,0,,,,,,,,,no_candidate,,,,,,,,,,,,,,,,,no,,,no,
district,江西省,九江市,浔阳区,3,3,4136011843,九江学院,本科,no,,level_order,本科层次优先于更低层次候选（项目层次政策）,policy,resolved_policy,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 473,473,https://www.shanghairanking.cn/rankings/bcur/2026,campus,profile_campus,,,,,no,,九江学院,no,no comparable second place: the deciding rule set aside the other 2 candidate(s) without leaving anybody on the winner's own scale
district,江西省,九江市,永修县,2,2,4136013869,江西青年职业学院,专科,no,,public_before_private,同层次同标签下公办优先（按当前项目政策，非排名证据）,policy,resolved_policy,shanghairanking-bcvcr-public-vocational,shanghairanking-bcvcr-public-vocational,shanghairanking-bcvcr-public-vocational,2026,中国高职专科院校排名（总榜）,综合,rankOverall,2026软科高职综合 112+ · 高职专科总榜 500+,500+,https://www.shanghairanking.cn/rankings/bcvcr/2026623,campus,historical_campus,,,,,no,,江西青年职业学院,yes,no comparable second place: the deciding rule set aside the other 1 candidate(s) without leaving anybody on the winner's own scale
district,江西省,南昌市,安义县,1,1,4136013420,南昌职业大学,本科,yes,,single_candidate,该行政单元在现行口径下只有 1 个候选，无需比较,policy,resolved_policy,shanghairanking-bcvcr-private-vocational-undergraduate,shanghairanking-bcvcr-private-vocational-undergraduate,shanghairanking-bcvcr-private-vocational-undergraduate,2026,民办职业本科大学排名,,ranking,2026软科民办职业本科大学 15,15,https://www.shanghairanking.cn/rankings/bcvcr/2026750,campus,profile_campus,,,,,no,,南昌职业大学,no,
