campus_id,uid,学校,省份,城市,校区,地址,来源类型,状态
PROFILE926_0,4136013422,江西外语外贸职业大学,江西省,南昌市,瑶湖校区,江西省南昌市天祥大道291号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE914_0,4136013428,抚州职业技术学院,江西省,抚州市,办学地点（档案未命名）,江西省抚州市东临路276号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE913_0,4136012940,江西交通职业技术学院,江西省,南昌市,经开区校区,江西省南昌经济技术开发区双港东大街644支路395号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE909_2,4136013420,南昌职业大学,江西省,南昌市,湾里校区,江西省南昌市湾里区翠岩路200号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE908_0,4136013424,宜春职业技术学院,江西省,宜春市,校本部,江西省宜春市锦绣大道996号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE908_1,4136013424,宜春职业技术学院,江西省,宜春市,北校区,江西省宜春市中心城区中山西路399号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE904_0,4136012943,江西现代职业技术学院,江西省,南昌市,艾溪湖校区,江西省南昌市昌东大学园区紫阳大道338号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE902_0,4141011828,郑州电力高等专科学校,河南省,郑州市,办学地点（档案未命名）,郑州市郑东新区凤栖街296号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE895_3,4136010839,江西工业职业技术学院,江西省,南昌市,化工校区,江西省南昌市东郊江西氨厂侧,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE895_4,4136010839,江西工业职业技术学院,江西省,南昌市,瑶湖校区,江西省南昌市昌东高校园区高新区天祥大道388号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE888_0,4136010895,萍乡学院,江西省,萍乡市,办学地点（档案未命名）,江西省萍乡市萍安北大道211号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE886_0,4141012735,郑州警察学院,河南省,郑州市,农业路校区,河南省郑州市农业路31号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE884_1,4141010918,黄淮学院,河南省,驻马店市,医学院校区,河南省驻马店市盘龙山路北段2628号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE880_0,4141010919,平顶山学院,河南省,平顶山市,湖滨校区,河南省平顶山市新城区未来路南段,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE880_2,4141010919,平顶山学院,河南省,平顶山市,崇文校区,河南省平顶山市新城区崇文路,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE878_0,4141010479,安阳师范学院,河南省,安阳市,弦歌大道校区,河南省安阳市弦歌大道436号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE878_1,4141010479,安阳师范学院,河南省,安阳市,文明大道校区,河南省安阳市文明大道265号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE875_1,4111010038,首都经济贸易大学,北京市,北京市,红庙校区,北京市朝阳门外金台里2号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE873_0,4141010471,河南中医药大学,河南省,郑州市,龙子湖校区,河南省郑州市郑东新区金水东路156号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE872_0,4136013774,豫章师范学院,江西省,南昌市,红角洲校区,江西省南昌市梅岭大道1999号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE869_0,4136010846,江西科技学院,江西省,南昌市,办学地点（档案未命名）,江西省南昌市高新区紫阳大道115号江西科技学院,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE868_0,4136012795,南昌理工学院,江西省,南昌市,南昌校区,江西省南昌经济技术开发区英雄大道901号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE867_0,4136011319,江西水利电力大学,江西省,南昌市,瑶湖校区,江西省南昌市高新技术开发区天祥大道289号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE863_0,4161013121,西安思源学院,陕西省,西安市,校本部,陕西省西安市东郊水安路28号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE861_0,4115013740,通辽职业学院,内蒙古自治区,通辽市,办学地点（档案未命名）,内蒙古自治区通辽经济技术开发区那达慕文化园西侧,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE861_1,4115013740,通辽职业学院,内蒙古自治区,通辽市,办学地点（档案未命名）,吐尔基山大街(北绕城线)与保康路交汇处南450米,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE855_0,4112012788,天津商务职业学院,天津市,天津市,海河教育园校区,天津市海河教育园区雅观路23号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE853_0,4141011653,南阳理工学院,河南省,南阳市,办学地点（档案未命名）,河南省南阳市长江路80号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE834_0,4141011330,安阳工学院,河南省,安阳市,办学地点（档案未命名）,河南省安阳市黄河大道西段,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE833_0,4141010476,河南师范大学,河南省,新乡市,校本部,河南省新乡市建设东路46号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE833_2,4141010476,河南师范大学,河南省,新乡市,科技创新港校区,新乡市平原示范区黄河大道河南师范大学科技创新港,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE815_0,4142011654,武汉商学院,湖北省,武汉市,后官湖校区,湖北省武汉市武汉经济技术开发区东风大道816号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE815_2,4142011654,武汉商学院,湖北省,武汉市,马影河校区,湖北省武汉经开区周家河北路以北、育文路两侧、育源路以南,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE811_0,4142012951,湖北中医药高等专科学校,湖北省,荆州市,南校区,湖北省荆州市学苑路87号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE811_1,4142012951,湖北中医药高等专科学校,湖北省,荆州市,城中校区,湖北省荆州市人民路4号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE810_0,4142012051,湖北职业技术学院,湖北省,孝感市,办学地点（档案未命名）,湖北省孝感市玉泉路17号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE801_1,4151013816,四川工业科技学院,四川省,德阳市,绵竹校区,四川省德阳市绵竹新市经济开发区,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE793_0,4151012764,四川建筑职业技术大学,四川省,德阳市,德阳校区,四川省德阳市嘉陵江西路4号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE792_1,4151013814,广安职业技术学院,四川省,广安市,奎阁校区,四川省广安市经济技术开发区老关庙路东段1号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE790_0,4151013049,雅安职业技术学院,四川省,雅安市,经开区校区,四川省雅安市经济开发区学道街659号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE789_0,4151012970,四川职业技术学院,四川省,遂宁市,校本部,四川省遂宁市学府北路1号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE789_1,4151012970,四川职业技术学院,四川省,遂宁市,射洪校区,四川省遂宁市射洪经开区富民路177号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE788_0,4151012963,四川托普信息技术职业学院,四川省,成都市,办学地点（档案未命名）,四川省成都市高新区西区大道2000号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE787_0,4132010304,南通大学,江苏省,南通市,啬园校区,江苏省南通市啬园路9号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE786_2,4121010147,辽宁工程技术大学,辽宁省,阜新市,阜新校区玉龙校园,辽宁省阜新市玉龙路88号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE774_0,4151012635,成都职业技术学院,四川省,成都市,高新校区,成都市高新区益州大道北段15号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE769_2,4151011116,成都工业学院,四川省,成都市,花牌坊校区,四川省成都市花牌坊街2号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE769_3,4151011116,成都工业学院,四川省,宜宾市,宜宾校区,四川省宜宾市临港经济技术开发区大学路三段9号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE766_2,4123011046,牡丹江大学,黑龙江省,牡丹江市,穆棱校区,黑龙江省牡丹江市穆棱经济开发区,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE763_0,4123011635,哈尔滨信息工程学院,黑龙江省,哈尔滨市,哈东校区,黑龙江省哈尔滨市宾西技术开发区大学城9号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE763_1,4123011635,哈尔滨信息工程学院,黑龙江省,哈尔滨市,江北校区,黑龙江省哈尔滨市利民开发区学院路950号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE757_1,4113012408,河北政法职业学院,河北省,石家庄市,五七路校区（老校区）,河北省学府支路（原五七路）21号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE746_0,4113013397,石家庄邮电职业技术学院,河北省,石家庄市,西校区,河北省石家庄市体育南大街318号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE746_1,4113013397,石家庄邮电职业技术学院,河北省,石家庄市,东校区,河北省石家庄市翟营南大街51号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE740_2,4123013730,黑龙江三江美术职业学院,黑龙江省,佳木斯市,哈尔滨新校区,哈尔滨龙美路1号（长江路南段,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE740_3,4123013730,黑龙江三江美术职业学院,黑龙江省,佳木斯市,办学地点（档案未命名）,香坊区与阿城区交界处）,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE737_1,4123012727,黑龙江农垦职业学院,黑龙江省,哈尔滨市,宾西校区,黑龙江省哈尔滨市宾西开发区大学城1号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE730_0,4113013395,廊坊职业技术学院,河北省,廊坊市,大学城校区,河北省廊坊市开发区东方大学城二期,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE730_1,4113013395,廊坊职业技术学院,河北省,廊坊市,西校区,河北省廊坊市爱民西道42号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE729_0,4113013071,河北交通职业技术学院,河北省,石家庄市,主校区,石家庄市高新区槐安东路339号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE728_1,4113013403,石家庄科技信息职业学院,河北省,石家庄市,灵寿校区,石家庄灵寿经济开发区人民东路,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE726_0,4113012887,河北旅游职业学院,河北省,承德市,办学地点（档案未命名）,河北省承德市高新技术产业开发区,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE717_0,4113012352,河北软件职业技术学院,河北省,保定市,校本部,河北省保定市东风东路999号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE704_0,4113011034,邯郸职业技术学院,河北省,邯郸市,办学地点（档案未命名）,中国河北省邯郸市渚河路141号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE702_0,4113012424,石家庄铁路职业技术学院,河北省,石家庄市,长安校区,河北省石家庄市四水厂路18号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE701_1,4113011238,石家庄职业技术学院,河北省,石家庄市,正定校区,河北省石家庄市正定新区天宁路226号、227号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE700_1,4113012415,沧州职业技术学院,河北省,沧州市,渤海校区,河北省沧州渤海新区中捷产业园区文汇路,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE696_0,4113011423,张家口职业技术学院,河北省,张家口市,主校区,河北省张家口市经开区胜利南路50号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE691_0,4113010098,河北民族师范学院,河北省,承德市,办学地点（档案未命名）,河北省承德市高新技术产业开发区学院路西2号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE688_0,4113010085,河北水利电力学院,河北省,沧州市,办学地点（档案未命名）,河北省沧州市黄河西路49号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE687_0,4113011629,北华航天工业学院,河北省,廊坊市,廊坊校区,河北省廊坊市爱民东道133号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE687_1,4113011629,北华航天工业学院,河北省,廊坊市,固安校区,河北省廊坊市固安高新技术产业开发区航天大道7号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE646_1,4144011113,深圳职业技术大学,广东省,深圳市,深汕校区,广东省深圳市深汕合作区赤石镇大水口村,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE635_1,4144012040,广州民航职业技术学院,广东省,广州市,白云机场校区,广东省广州市白云国际机场空港北横六路,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE628_0,4113010102,石家庄学院,河北省,石家庄市,南校区,河北省石家庄市高新技术产业开发区珠峰大街288号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE628_1,4113010102,石家庄学院,河北省,石家庄市,北校区,河北省石家庄市高新技术产业开发区长江大道6号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE627_0,4113010101,衡水学院,河北省,衡水市,校本部,河北省衡水市和平西路1088号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE627_1,4113010101,衡水学院,河北省,衡水市,滨湖校区,衡水市滨湖新区龙腾路1999号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE625_0,4113010100,廊坊师范学院,河北省,廊坊市,廊坊校区,河北省廊坊市爱民西道100号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE624_0,4113010099,唐山师范学院,河北省,唐山市,大学道校区,河北省唐山市建设北路156号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE624_1,4113010099,唐山师范学院,河北省,唐山市,学院路校区,河北省唐山市学院路41号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE613_1,4144012959,广东工贸职业技术学院,广东省,广州市,办学地点（档案未命名）,1098号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE602_0,4113010076,河北工程大学,河北省,邯郸市,办学地点（档案未命名）,河北省邯郸经济技术开发区太极路19号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE601_0,4113010092,河北北方学院,河北省,张家口市,校本部,河北省张家口市高新区钻石南路11号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE601_3,4113010092,河北北方学院,河北省,张家口市,北校区,河北省张家口市长青路14号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE596_2,4113010089,河北医科大学,河北省,石家庄市,建华校区南院,河北省石家庄市东岗路48号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE595_0,4113010094,河北师范大学,河北省,石家庄市,裕华校区,河北省石家庄市南二环东路20号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE595_1,4113010094,河北师范大学,河北省,石家庄市,红旗校区,河北省石家庄市红旗大街469号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE570_1,4111010011,北京工商大学,北京市,北京市,良乡校区,北京市良乡高教园区,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE564_3,4111010047,中央美术学院,上海市,上海市,上海校区,上海市临港南汇新城镇环湖南二路1099号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE554_2,4137011066,烟台大学,山东省,烟台市,八角湾校区,山东省烟台市黄渤海新区八角湾滨海地带,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE550_0,4137010453,泰山学院,山东省,泰安市,北校区,山东省泰安市东岳大街525号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE550_1,4137010453,泰山学院,山东省,泰安市,南校区,山东省泰安市高新技术开发区凤天路789号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE547_3,4137010431,齐鲁工业大学,山东省,济南市,彩石校区,山东省济南市经十东路28789号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE542_0,4137010434,山东农业大学,山东省,泰安市,岱宗校区,山东省泰安市岱宗大街61号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE539_0,4145010606,玉林师范学院,广西壮族自治区,玉林市,西校区,广西壮族自治区玉林市教育中路299号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE539_1,4145010606,玉林师范学院,广西壮族自治区,玉林市,东校区,广西壮族自治区玉林市教育东路东1303号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE537_0,4137010424,山东科技大学,山东省,青岛市,青岛校区,山东省青岛市经济技术开发区前湾港路579号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE534_0,4137011510,山东交通学院,山东省,济南市,长清校区,山东省济南市长清大学科技园海棠路5001号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE534_2,4137011510,山东交通学院,山东省,济南市,东校区（南院）,山东省济南市燕子山西路40号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE534_4,4137011510,山东交通学院,山东省,济南市,东校区（北院）,山东省济南市桑园路52号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE533_2,4145010596,桂林理工大学,广西壮族自治区,南宁市,南宁安吉校区,广西壮族自治区南宁市安吉大道15号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE529_0,4115010139,内蒙古财经大学,内蒙古自治区,呼和浩特市,西校区,内蒙古呼和浩特市北二环路185号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE529_1,4115010139,内蒙古财经大学,内蒙古自治区,呼和浩特市,东校区,内蒙古呼和浩特海拉尔大街47号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE525_0,4115010132,内蒙古医科大学,内蒙古自治区,呼和浩特市,金山校区,内蒙古自治区呼和浩特市金山经济技术开发区,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE519_0,4115010135,内蒙古师范大学,内蒙古自治区,呼和浩特市,赛罕校区,内蒙古呼和浩特市昭乌达路81号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE519_1,4115010135,内蒙古师范大学,内蒙古自治区,呼和浩特市,盛乐校区,内蒙古呼和浩特市和林格尔盛乐经济园区,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE518_0,4152010661,遵义医科大学,贵州省,遵义市,新蒲校区,贵州省遵义市新蒲新区校园1号路,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE515_0,4152010660,贵州医科大学,贵州省,贵阳市,云漫湖校区,贵州省贵安新区安康大道6号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE515_1,4152010660,贵州医科大学,贵州省,贵阳市,北校区,贵州省贵阳市北京路9号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE514_0,4152010663,贵州师范大学,贵州省,贵阳市,花溪校区,贵州省贵安新区花溪大学城贵州师范大学东区,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE508_1,4115010128,内蒙古工业大学,内蒙古自治区,鄂尔多斯市,康巴什校区,内蒙古鄂尔多斯市高新技术产业开发区,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE508_2,4115010128,内蒙古工业大学,内蒙古自治区,呼和浩特市,金川校区,内蒙古自治区呼和浩特市经济技术开发区金川工业园区,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE507_0,4137010426,青岛科技大学,山东省,青岛市,崂山校区,山东省青岛市松岭路99号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE507_1,4137010426,青岛科技大学,山东省,青岛市,四方校区,山东省青岛市郑州路53号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE507_3,4137010426,青岛科技大学,山东省,济南市,济南校区,山东省济南市文化东路80号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE507_4,4137010426,青岛科技大学,山东省,青岛市,中德校区,山东省青岛市西海岸新区团结路3698号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE504_4,4146010589,海南大学,海南省,三亚市,崖州湾科教园校区,三亚市崖州湾科技城规划一路,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE502_0,4162010740,河西学院,甘肃省,张掖市,校本部,甘肃省张掖市环城北路846号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE502_1,4162010740,河西学院,甘肃省,张掖市,医学校区,甘肃省张掖市丹霞东路24号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE498_2,4162010735,甘肃中医药大学,甘肃省,兰州市,和平校区,甘肃省兰州市和平开发区中医大道1号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE493_0,4141010480,许昌学院,河南省,许昌市,八一路校区,河南省许昌市八一路88号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE493_1,4141010480,许昌学院,河南省,许昌市,兴华路校区,河南省许昌市兴华路2111号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE480_0,4162010742,西北民族大学,甘肃省,兰州市,西北新村校区,甘肃省兰州市西北新村1号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE479_0,4141010485,郑州航空工业管理学院,河南省,郑州市,大学路校区,河南省郑州市大学中路2号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE477_0,4135010395,闽江大学,福建省,福州市,校本部,福建省福州市大学城溪源宫路200号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE469_0,4141011834,黄河科技学院,河南省,郑州市,南校区,河南省郑州市紫荆山南路666号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE466_1,4141010463,河南工业大学,河南省,郑州市,莲花街校区,河南省郑州市国家高新技术开发区莲花街100号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE464_1,4141010078,华北水利水电大学,河南省,郑州市,龙子湖校区,河南省郑州市郑东新区金水东路136号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE463_0,4141010460,河南理工大学,河南省,焦作市,南校区,河南省焦作市高新区世纪路2001号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE462_1,4141010466,河南农业大学,河南省,郑州市,龙子湖校区,河南省郑州市郑东新区平安大道218号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE458_2,4141010462,郑州轻工业大学,河南省,郑州市,科学校区,河南省郑州市高新技术产业开发区科学大道136号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE448_1,4142010522,武汉体育学院,湖北省,十堰市,武当山校区,湖北省十堰市武当山旅游经济特区,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE446_0,4123010220,东北石油大学,黑龙江省,大庆市,大庆校区,黑龙江省大庆市高新技术产业开发区学府街99号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE446_1,4123010220,东北石油大学,河北省,秦皇岛市,秦皇岛校区,河北省秦皇岛市河北大街西段550号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE434_0,4142010490,武汉工程大学,湖北省,武汉市,流芳校区,湖北省武汉市东湖新技术开发区光谷一路206号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE429_1,4123010226,哈尔滨医科大学,黑龙江省,大庆市,大庆校区,黑龙江省大庆市高新区新阳路39号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
