id,uid,universityName,rankingId,agency,rankingName,edition,rank,rankDisplay,rankLower,rankUpper,rankMidpoint,referenceRank,referenceRankOrRank,nationalRank,score,category,scope,sourceUrl,publishedAt,retrievedAt,verified,notes,displayLabel
RANK_SR_BCUR_2026_4144016401,4144016401,北师香港浸会大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,9,合作9,,,9.0,154,154,,,综合,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 合作9
RANK_SR_BCUR_2026_4162010736,4162010736,西北师范大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,154,154,,,154.0,154,154,,216,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 154
RANK_SR_BCUR_2026_4123010212,4123010212,黑龙江大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,155,155,,,155.0,155,155,,215.1,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 155
RANK_SR_BCUR_2026_4135010390,4135010390,集美大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,156,156,,,156.0,156,156,,215,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 156
RANK_SR_BCUR_2026_4122010184,4122010184,延边大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,157,157,,,157.0,157,157,,214.9,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 157
RANK_SR_BCUR_2026_4112010057,4112010057,天津科技大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,158,158,,,158.0,158,158,,214.8,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 158
RANK_SR_BCUR_2026_4132010313,4132010313,徐州医科大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,19,医19,,,19.0,158,158,,,医药,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科医药 医19 · 主榜参考 158
RANK_SR_BCUR_2026_4142010524,4142010524,中南民族大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,2,民2,,,2.0,159,159,,,民族,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科民族 民2 · 主榜参考 159
RANK_SR_BCUR_2026_4132011287,4132011287,南京审计大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,15,财15,,,15.0,159,159,,,财经,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科财经 财15 · 主榜参考 159
RANK_SR_BCUR_2026_4142010495,4142010495,武汉纺织大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,159,159,,,159.0,159,159,,214,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 159
RANK_SR_BCUR_2026_4112010065,4112010065,天津师范大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,160,160,,,160.0,160,160,,213.5,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 160
RANK_SR_BCUR_2026_4122010193,4122010193,吉林农业大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,161,161,,,161.0,161,161,,212.7,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 161
RANK_SR_BCUR_2026_4142010500,4142010500,湖北工业大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,162,162,,,162.0,162,162,,211.2,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 162
RANK_SR_BCUR_2026_4121010165,4121010165,辽宁师范大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,162,162,,,162.0,162,162,,211.2,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 162
RANK_SR_BCUR_2026_4137010446,4137010446,曲阜师范大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,164,164,,,164.0,164,164,,210.7,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 164
RANK_SR_BCUR_2026_4132010292,4132010292,常州大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,165,165,,,165.0,165,165,,210.1,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 165
RANK_SR_BCUR_2026_4143010537,4143010537,湖南农业大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,166,166,,,166.0,166,166,,209.9,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 166
RANK_SR_BCUR_2026_4137010426,4137010426,青岛科技大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,167,167,,,167.0,167,167,,209.6,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 167
RANK_SR_BCUR_2026_4121010163,4121010163,沈阳药科大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,20,医20,,,20.0,168,168,,,医药,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科医药 医20 · 主榜参考 168
RANK_SR_BCUR_2026_4141010476,4141010476,河南师范大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,168,168,,,168.0,168,168,,209.2,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 168
RANK_SR_BCUR_2026_4137010441,4137010441,山东中医药大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,8,中医8,,,8.0,169,169,,,中医药,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科中医药 中医8 · 主榜参考 169
RANK_SR_BCUR_2026_4142010490,4142010490,武汉工程大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,169,169,,,169.0,169,169,,209,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 169
RANK_SR_BCUR_2026_4143010541,4143010541,湖南中医药大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,9,中医9,,,9.0,169,169,,,中医药,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科中医药 中医9 · 主榜参考 169
RANK_SR_BCUR_2026_4112010060,4112010060,天津理工大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,170,170,,,170.0,170,170,,208.6,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 170
RANK_SR_BCUR_2026_4131010254,4131010254,上海海事大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,171,171,,,171.0,171,171,,207.5,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 171
RANK_SR_BCUR_2026_4132010320,4132010320,江苏师范大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,172,172,,,172.0,172,172,,207.4,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 172
RANK_SR_BCUR_2026_4144010560,4144010560,汕头大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,173,173,,,173.0,173,173,,206.9,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 173
RANK_SR_BCUR_2026_4142011075,4142011075,三峡大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,174,174,,,174.0,174,174,,205.6,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 174
RANK_SR_BCUR_2026_4112010070,4112010070,天津财经大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,16,财16,,,16.0,175,175,,,财经,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科财经 财16 · 主榜参考 175
RANK_SR_BCUR_2026_4137010427,4137010427,济南大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,175,175,,,175.0,175,175,,205,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 175
RANK_SR_BCUR_2026_4141010464,4141010464,河南科技大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,176,176,,,176.0,176,176,,204.4,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 176
RANK_SR_BCUR_2026_4135010393,4135010393,福建中医药大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,10,中医10,,,10.0,176,176,,,中医药,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科中医药 中医10 · 主榜参考 176
RANK_SR_BCUR_2026_4111010043,4111010043,北京体育大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,2,体2,,,2.0,177,177,,,体育,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科体育 体2 · 主榜参考 177
RANK_SR_BCUR_2026_4113010094,4113010094,河北师范大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,177,177,,,177.0,177,177,,204.3,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 177
RANK_SR_BCUR_2026_4111010016,4111010016,北京建筑大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,178,178,,,178.0,178,178,,204.1,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 178
RANK_SR_BCUR_2026_4121010143,4121010143,沈阳航空航天大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,179,179,,,179.0,179,179,,202.7,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 179
RANK_SR_BCUR_2026_4141010471,4141010471,河南中医药大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,11,中医11,,,11.0,179,179,,,中医药,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科中医药 中医11 · 主榜参考 179
RANK_SR_BCUR_2026_4134010361,4134010361,安徽理工大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,180,180,,,180.0,180,180,,201.7,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 180
RANK_SR_BCUR_2026_4136010406,4136010406,南昌航空大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,181,181,,,181.0,181,181,,200.5,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 181
RANK_SR_BCUR_2026_4111011232,4111011232,北京信息科技大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,182,182,,,182.0,182,182,,199.9,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 182
RANK_SR_BCUR_2026_4145010595,4145010595,桂林电子科技大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,183,183,,,183.0,183,183,,199.8,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 183
RANK_SR_BCUR_2026_4164010752,4164010752,宁夏医科大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,21,医21,,,21.0,184,184,,,医药,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科医药 医21 · 主榜参考 184
RANK_SR_BCUR_2026_4142010489,4142010489,长江大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,184,184,,,184.0,184,184,,199.4,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 184
RANK_SR_BCUR_2026_4111010042,4111010042,国际关系学院,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,185,185,,,185.0,185,185,,198.9,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 185
RANK_SR_BCUR_2026_4161010726,4161010726,西北政法大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,5,政5,,,5.0,185,185,,,政法,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科政法 政5 · 主榜参考 185
RANK_SR_BCUR_2026_4161010704,4161010704,西安科技大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,186,186,,,186.0,186,186,,197.6,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 186
RANK_SR_BCUR_2026_4137010429,4137010429,青岛理工大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,187,187,,,187.0,187,187,,197.4,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 187
RANK_SR_BCUR_2026_4131010256,4131010256,上海电力大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,188,188,,,188.0,188,188,,196.4,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 188
RANK_SR_BCUR_2026_4113010086,4113010086,河北农业大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,189,189,,,189.0,189,189,,196.3,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 189
RANK_SR_BCUR_2026_4143010534,4143010534,湖南科技大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,189,189,,,189.0,189,189,,196.3,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 189
RANK_SR_BCUR_2026_4121010162,4121010162,辽宁中医药大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,12,中医12,,,12.0,189,189,,,中医药,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科中医药 中医12 · 主榜参考 189
RANK_SR_BCUR_2026_4150010618,4150010618,重庆交通大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,191,191,,,191.0,191,191,,195.8,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 191
RANK_SR_BCUR_2026_4162010732,4162010732,兰州交通大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,192,192,,,192.0,192,192,,195.6,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 192
RANK_SR_BCUR_2026_4134010360,4134010360,安徽工业大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,193,193,,,193.0,193,193,,195.4,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 193
RANK_SR_BCUR_2026_4136010404,4136010404,华东交通大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,194,194,,,194.0,194,194,,195.2,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 194
RANK_SR_BCUR_2026_4141010460,4141010460,河南理工大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,194,194,,,194.0,194,194,,195.2,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 194
RANK_SR_BCUR_2026_4153010678,4153010678,昆明医科大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,22,医22,,,22.0,195,195,,,医药,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科医药 医22 · 主榜参考 195
RANK_SR_BCUR_2026_4165010760,4165010760,新疆医科大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,23,医23,,,23.0,196,196,,,医药,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科医药 医23 · 主榜参考 196
RANK_SR_BCUR_2026_4161011664,4161011664,西安邮电大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,196,196,,,196.0,196,196,,195,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 196
RANK_SR_BCUR_2026_4137010433,4137010433,山东理工大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,197,197,,,197.0,197,197,,194.9,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 197
RANK_SR_BCUR_2026_4153010681,4153010681,云南师范大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,198,198,,,198.0,198,198,,194.4,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 198
RANK_SR_BCUR_2026_4143010555,4143010555,南华大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,198,198,,,198.0,198,198,,194.4,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 198
RANK_SR_BCUR_2026_4121010142,4121010142,沈阳工业大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,198,198,,,198.0,198,198,,194.4,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 198
RANK_SR_BCUR_2026_4136010412,4136010412,江西中医药大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,13,中医13,,,13.0,199,199,,,中医药,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科中医药 中医13 · 主榜参考 199
RANK_SR_BCUR_2026_4154010694,4154010694,西藏大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,201,201,,,201.0,201,201,,194.3,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 201
RANK_SR_BCUR_2026_4134010378,4134010378,安徽财经大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,17,财17,,,17.0,202,202,,,财经,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科财经 财17 · 主榜参考 202
